song,artist,genre,energy,danceability,loudness
joshua fit the battle,elvis presley,Rock,0.5855726425089551,0.5505252897216506,0.6185421634233264
wooden heart,elvis presley,Rock,0.2221979305059377,0.7530596772446659,0.5875445478552932
it feels so right,elvis presley,Rock,0.6065943200628487,0.5927650817719051,0.6786913827141501
i believe in the man in the sky,elvis presley,Rock,0.2932712212833873,0.4216397703888228,0.6023639207240468
his hand in mine,elvis presley,Rock,0.1811556076626217,0.3599046896999892,0.5623669974104555
"happy birthday, sweet sixteen",neil sedaka,Rock,0.796790450312362,0.4725441351673346,0.7890418685742122
such a night,elvis presley,Rock,0.8188131601307267,0.3772338351565038,0.656872548265518
fever,elvis presley,Rock,0.0955673490503407,0.6902415249648003,0.3738686767684537
pocketful of rainbows,elvis presley,Rock,0.241217543530889,0.572186721542294,0.542881316821783
in my father's house,elvis presley,Rock,0.1501236074640168,0.3512401169717318,0.4903725354459913
tonight's all right for love,elvis presley,Rock,0.5465323841945815,0.3187479692407668,0.6830500217931953
tonight is so right for love,elvis presley,Rock,0.534519997020928,0.3880645510668255,0.6905366253877906
mumblin' guitar,bo diddley,Rock,0.949948386776444,0.604678869273259,0.7010742763377176
the last letter,wanda jackson,Rock,0.2812588341097339,0.3729015487923752,0.7214829628490116
gringo,the ventures,Rock,0.5745612875997728,0.5624390772230045,0.693895341383996
trambone,the ventures,Rock,0.3833641250857883,0.689158453373768,0.6133630746352843
i may never get to heaven,wanda jackson,Rock,0.2922701890189162,0.5104516408534604,0.6682819270312539
lonely heart,the ventures,Rock,0.6186067072365022,0.6187587999566772,0.6356690510986334
lonesome town,the ventures,Rock,0.2312072208861778,0.6696631647351892,0.5171397072020101
who shot sam,wanda jackson,Rock,0.8128069665439001,0.6577493772338353,0.7941696792554418
why i'm walkin',wanda jackson,Rock,0.4364188351027578,0.6187587999566772,0.7189446965618028
slippin' and slidin',wanda jackson,Rock,0.9059029671397144,0.5938481533629373,0.7823244365818014
senora,the kingston trio,Rock,0.1050771555628163,0.5841005090436479,0.3713816885880573
"oh, sail away",the kingston trio,Rock,0.3503300603582413,0.5581067908588759,0.5849037253544598
when my love was here,the kingston trio,Rock,0.1060781878272874,0.5234484999458465,0.4839884111478603
"oh, yes, oh!",the kingston trio,Rock,0.6476366429061648,0.6804938806455106,0.6434633233341025
coast of california,the kingston trio,Rock,0.4254074801935755,0.6003465829091303,0.5565982103940721
coming from the mountains,the kingston trio,Rock,0.6105984491207332,0.6545001624607386,0.6447452760044099
exotic two,sun ra,Rock,0.9129101929910124,0.313332611285606,0.6444888854703483
white riot,the clash,Rock,0.8238183214530823,0.397812195386115,0.7659923595620849
armagideon time,the clash,Rock,0.526511738905159,0.4465504169825626,0.6948183473066174
there's a party goin' on,wanda jackson,Rock,0.9629618062145684,0.4931224953969457,0.8017844781170679
one last kiss,bobby vee,Rock,0.3973785767883841,0.6209249431387416,0.5991590390482783
tongue tied,wanda jackson,Rock,0.942941160925146,0.4508827033466912,0.7833756377714534
(ghost) riders in the sky,the ventures,Rock,0.5935809006247241,0.5559406476768114,0.6831525780068199
i'm coming home,elvis presley,Rock,0.8298245150399092,0.5429437885844254,0.6580519447222009
give me the right,elvis presley,Rock,0.3483279958292991,0.3609877612910214,0.6182601338358586
judy,elvis presley,Rock,0.4554384481277092,0.6014296545001625,0.5814424531446298
"i slipped, i stumbled, i fell",elvis presley,Rock,0.689679998013952,0.5310300010830717,0.684024305822629
put the blame on me,elvis presley,Rock,0.722714062741499,0.5624390772230045,0.658616003897136
can't help falling in love,elvis presley,Rock,0.2442206403243023,0.3967291237950829,0.5181652693382559
island of love,elvis presley,Rock,0.1080802523562297,0.4595472760749486,0.3773555880316898
no more,elvis presley,Rock,0.2211968982414665,0.5082854976713962,0.5546240032817988
hawaiian sunset,elvis presley,Rock,0.1481215429350746,0.3252463987869599,0.437222777735046
ku-u-i-po,elvis presley,Rock,0.1971721238941596,0.4682118488032059,0.4859113401533215
right or wrong,wanda jackson,Rock,0.4033847703752108,0.2884219646918661,0.7739148270645847
hawaiian wedding song,elvis presley,Rock,0.2211968982414665,0.2396837430954186,0.4915519319026741
almost always true,elvis presley,Rock,0.5155003839959766,0.6371710170042241,0.6523600748660359
man we had a party,wanda jackson,Rock,0.9389370318672614,0.5960142965450017,0.7663256672563649
starting today,elvis presley,Rock,0.1461194784061323,0.533196144265136,0.4733225649309027
in your arms,elvis presley,Rock,0.5835705779800129,0.6350048738221598,0.6417711458092967
gently,elvis presley,Rock,0.2792567695807916,0.5970973681360339,0.4748096300284593
sticks and stones,wanda jackson,Rock,0.8798761282634652,0.6025127260911947,0.8199882060354331
it's a sin,elvis presley,Rock,0.1831576721915639,0.4606303476659807,0.5151142219829243
away rio,the kingston trio,Rock,0.5175024485249189,0.4183905556157262,0.6526421044535036
i got a letter (this morning),john lee hooker,Rock,0.1671411559600259,0.43030434311708,0.5526497961695254
poor ellen smith,the kingston trio,Rock,0.7006913529231342,0.5862666522257122,0.6659231341178883
long black veil,the kingston trio,Rock,0.543529287401168,0.507202426080364,0.6096966899982053
chiquita mia,chris montez,Rock,0.7016923851876053,0.7649734647460198,0.7079968207573776
the night i cried,brian hyland,Rock,0.4394219318961712,0.5386115022202967,0.60187677870933
"don't gild the lily, lily",del shannon,Rock,0.9008978058173588,0.5841005090436479,0.8042201881906519
new day,sun ra,Rock,0.4444270932185268,0.2602621033250298,0.5231136066456425
china gates,sun ra,Rock,0.3813620605568461,0.3079172533304452,0.5903904827833755
miss marmelstein,barbra streisand,Rock,0.1471205106706035,0.5451099317664898,0.478758044253006
yesterday,john lennon,Rock,0.2302061886217067,0.1270442976280732,0.5024998077070995
kiss me quick,elvis presley,Rock,0.5565427068392926,0.5461930033575221,0.5917749916673076
i'm yours,elvis presley,Rock,0.208183478803342,0.2180223112747752,0.5040125118580621
something blue,elvis presley,Rock,0.2352113499440623,0.3144156828766382,0.4703484347357894
mexico,the ventures,Rock,0.5144993517315055,0.5234484999458465,0.6132861574750659
l-o-n-e-l-y,bobby vinton,Rock,0.3092877375149253,0.2071915953644536,0.6462836192087787
marguerita,elvis presley,Rock,0.3913723832015574,0.4411350590274017,0.5452144706817423
one broken heart for sale,elvis presley,Rock,0.6396283847903959,0.5310300010830717,0.686101069148527
mexico,elvis presley,Rock,0.6636531591377026,0.6350048738221598,0.6373099505166269
i'm falling in love tonight,elvis presley,Rock,0.2362123822085334,0.248348315823676,0.5025510858139118
ain't gonna grieve,bob dylan,Rock,0.2542309629690136,0.604678869273259,0.5045252929261851
keepin' out of mischief now,barbra streisand,Rock,0.2372134144730045,0.4075598397054045,0.5701612696459246
my honey's loving arms,barbra streisand,Rock,0.3102887697793964,0.6122603704104842,0.6240545599056482
happy ending,elvis presley,Rock,0.5535396100458791,0.4844579226686885,0.6892803117708893
cotton candy land,elvis presley,Rock,0.127099865381181,0.7313982454240225,0.4153013870727892
try to remember,the kingston trio,Rock,0.1991741884231018,0.6090111556373877,0.5301387072789272
happy days are here again,barbra streisand,Rock,0.1711452850179104,0.326329470377992,0.5489064943722277
fame and fortune,elvis presley,Rock,0.2582350920268981,0.6545001624607386,0.5201394764505294
surrender,elvis presley,Rock,0.5365220615498703,0.3165818260587025,0.5878009383893545
not a second time,the beatles,Rock,0.8178121278662557,0.4433012022094661,0.6578468322949516
all i've got to do,the beatles,Rock,0.5795664489221284,0.4638795624390772,0.6501038381662949
you really got a hold on me,the beatles,Rock,0.3883692864081439,0.3371601862883137,0.6755121400917877
till there was you,the beatles,Rock,0.3383176731845878,0.720567529513701,0.5581621926518472
all my loving,the beatles,Rock,0.5635499326905904,0.3837322647026969,0.6905366253877906
devil in her heart,the beatles,Rock,0.6226108362943867,0.6025127260911947,0.6870240750711483
a taste of honey,the beatles,Rock,0.3723527701766062,0.3880645510668255,0.6215162936184395
hold me tight,the beatles,Rock,0.7447367725598638,0.5180331419906856,0.6671281696279773
it's now or never,elvis presley,Rock,0.4043858026396819,0.6220080147297737,0.5735712637489423
p.s. i love you,the beatles,Rock,0.6566459332864047,0.6209249431387416,0.6962797733507678
please mister postman,the beatles,Rock,0.6446335461127515,0.5310300010830717,0.6801528087583006
fun in acapulco,elvis presley,Rock,0.3283073505398766,0.6187587999566772,0.5880573289234161
i feel so bad,elvis presley,Rock,0.6806707076337118,0.4768764215314632,0.6227469681819346
roustabout,elvis presley,Rock,0.5155003839959766,0.6945738113289288,0.5609312104197112
kissin' cousins,elvis presley,Rock,0.6456345783772226,0.5927650817719051,0.6964592467246109
you do something to me,the kinks,Rock,0.9079050316686568,0.358821618108957,0.7527369689511063
grown up wrong,the rolling stones,Rock,0.550536513252466,0.5017870681252031,0.6723841755762376
long tall sally,the kinks,Rock,0.9509494190409148,0.4129751976605653,0.8192959515934671
ramblin' boy,tom paxton,Rock,0.2292051563572355,0.4779594931224954,0.6147988616260287
snowblind,system of a down,Rock,0.844839999006976,0.3620708328820535,0.7235853652283157
tender feeling,elvis presley,Rock,0.1911659303073329,0.5570237192678438,0.4540932748762916
knock on the door,phil ochs,Rock,0.200175220687573,0.6859092386006715,0.5527523523831499
to susan on the west coast waiting,donovan,Rock,0.2842619309031472,0.6209249431387416,0.5509832576981257
"big love, big heartache",elvis presley,Rock,0.2442206403243023,0.630672587458031,0.5251134528113222
some day soon,ian & sylvia,Rock,0.1561298010508436,0.5970973681360339,0.5048073225136527
the nightingale,the dubliners,Rock,0.4774611579460739,0.4682118488032059,0.6455144476065943
once is enough,elvis presley,Rock,0.4734570288881894,0.6729123795082855,0.6472322641848063
anyone (could fall in love with you),elvis presley,Rock,0.1391122525548345,0.500703996534171,0.4554777837602235
ballad of william worthy,phil ochs,Rock,0.2201958659769954,0.67507852269035,0.5367535830577135
time is on my side,the rolling stones,Rock,0.8308255473043802,0.1811978771796815,0.7195856728969565
what you're doing,the beatles,Rock,0.5305158679630435,0.6859092386006715,0.7011768325513421
not fade away,the rolling stones,Rock,0.8268214182464957,0.7454781761074407,0.6580263056687946
i'll follow the sun,the beatles,Rock,0.3132918665728098,0.6794108090544786,0.6559495423428966
and i love her,the beatles,Rock,0.33131044733329,0.7638903931549876,0.6378996487449682
all day and all of the night,the kinks,Rock,0.8608565152385138,0.5299469294920395,0.7132271876522318
things we said today,the beatles,Rock,0.5755623198642439,0.5299469294920395,0.7037663769453631
i'll cry instead,the beatles,Rock,0.730722320857268,0.6295895158669989,0.738353459990257
words of love,the beatles,Rock,0.5335189647564568,0.5299469294920395,0.662949003922775
any time at all,the beatles,Rock,0.7197109659480857,0.5960142965450017,0.7340717380714303
tell me why,the beatles,Rock,0.6886789657494807,0.2223545976389039,0.7524549393636386
i'll be back,the beatles,Rock,0.5275127711696301,0.7140690999675079,0.728995205497013
"good times, bad times",the rolling stones,Rock,0.5175024485249189,0.4075598397054045,0.6643335128067072
just can't go to sleep,the kinks,Rock,0.8998967735528877,0.7270659590598939,0.7644283773043099
the twilight zone,the ventures,Rock,0.6156036104430889,0.5494422181306184,0.6506678973412301
susie q,the rolling stones,Rock,0.7627553533203438,0.481208707895592,0.681947542496731
universal soldier,buffy sainte-marie,Rock,0.208183478803342,0.4877071374417849,0.5141142989000845
the good's gone,the who,Rock,0.878875095998994,0.4487165601646269,0.6961259390303309
heart of stone,the rolling stones,Rock,0.6476366429061648,0.3664031192461822,0.6617952465194984
you never wanted me,jackson c. frank,Rock,0.2722495437294938,0.3739846203834074,0.6016460272286747
got my feet on the ground,the kinks,Rock,0.9379359996027904,0.5375284306292646,0.8248596261826013
who'll be the next in line,the kinks,Rock,0.8588544507095716,0.2905881078739305,0.7825808271158629
anyway anyhow anywhere,the who,Rock,0.8088028374860154,0.2721758908263836,0.6680511755505986
puppet on a string,elvis presley,Rock,0.1140864459430564,0.397812195386115,0.3850473040535342
pain in my heart,the rolling stones,Rock,0.567554061748475,0.4281381999350158,0.6851780632259057
off the hook,the rolling stones,Rock,0.6035912232694354,0.5949312249539696,0.6308745481116838
your cheatin' heart,elvis presley,Rock,0.3953765122594418,0.7248998158778296,0.6376176191575007
such a shame,the kinks,Rock,0.7477398693532771,0.7443951045164087,0.7776581288618823
gotta get the first plane home,the kinks,Rock,0.7827759986097663,0.4530488465287555,0.6793067199958976
the men behind the guns,phil ochs,Rock,0.217192769183582,0.6025127260911947,0.5673666128246545
ring the bells,the kinks,Rock,0.4524353513342958,0.7335643886060871,0.6256698202702355
that's how strong my love is,the rolling stones,Rock,0.5975850296826086,0.4140582692515975,0.6813322052149834
don't ever change,the kinks,Rock,0.902899870346301,0.6425863749593849,0.8182960285106273
"summer kisses, winter tears",elvis presley,Rock,0.1901648980428617,0.5754359363153905,0.5353434351203752
yellow walls,jackson c. frank,Rock,0.347326963564828,0.397812195386115,0.614516832038561
so long,the kinks,Rock,0.4624456739790071,0.5646052204050688,0.718457554547086
look what you've done,the rolling stones,Rock,0.5665530294840039,0.5472760749485542,0.6680255364971924
it's not true,the who,Rock,0.8128069665439001,0.4032275533412759,0.6912801579365689
tired of waiting for you,the kinks,Rock,0.7317233531217391,0.6631647351889961,0.7061251698587288
till the end of the day,the kinks,Rock,0.9299277414870214,0.52019928517275,0.7330461759351844
dedicated follower of fashion,the kinks,Rock,0.8798761282634652,0.3729015487923752,0.7434043535112682
i've just seen a face,the beatles,Rock,0.5605468358971771,0.6339218022311276,0.688357305848268
you've got to hide your love away,the beatles,Rock,0.3923734154660285,0.3642369760641178,0.6821782939773863
in my life,the beatles,Rock,0.4354178028382867,0.6783277374634463,0.62297771966259
the last time,the rolling stones,Rock,0.926924644693608,0.2895050362828983,0.782273158474989
the word,the beatles,Rock,0.641630449319338,0.572186721542294,0.6658462169576698
wait,the beatles,Rock,0.4874714805907851,0.5310300010830717,0.6431043765864164
play with fire,the rolling stones,Rock,0.413395093019922,0.5548575760857792,0.6694100453811245
the night before,the beatles,Rock,0.7627553533203438,0.4324704862991444,0.7417378150398687
i go to sleep,the kinks,Rock,0.0742453618171058,0.6458355897324813,0.4601184524267364
yesterday,the beatles,Rock,0.1791535431336794,0.2927542510559948,0.6109017255082942
never,moving pictures,Rock,0.8538492893872159,0.5451099317664898,0.7457887854780401
where have all the good times gone,the kinks,Rock,0.8898864509081764,0.5711036499512618,0.7276363356664871
night-time,the strangeloves,Rock,0.8278224505109669,0.7400628181522799,0.6966643591518601
good times,the rolling stones,Rock,0.5595458036327059,0.6674970215531246,0.6536163884829371
fancy,the kinks,Rock,0.3763568992344905,0.5884327954077765,0.635797246365664
i am waiting,the rolling stones,Rock,0.3753558669700194,0.6165926567746128,0.5409840268697279
gimme shelter,the rolling stones,Rock,0.6105984491207332,0.6317556590490632,0.6944337615055252
party line,the kinks,Rock,0.9449432254540884,0.5905989385898408,0.805091916006461
doncha bother me,the rolling stones,Rock,0.796790450312362,0.5321130726741038,0.6303104889367483
lady jane,the rolling stones,Rock,0.3172959956306943,0.5862666522257122,0.4987565059098017
heat wave,the who,Rock,0.7587512242624593,0.36532004765515,0.7971181703971488
time has come today,the chambers brothers,Rock,0.6646541914021739,0.4183905556157262,0.6722047022023946
too much on my mind,the kinks,Rock,0.5044890290867943,0.6100942272284199,0.7420454836807424
sympathy for the devil,the rolling stones,Rock,0.8898864509081764,0.4248889851619192,0.6996641284003794
"a quick one, while he's away",the who,Rock,0.6606500623442894,0.358821618108957,0.7433530754044559
good day sunshine,the beatles,Rock,0.4964807709710252,0.7671396079280841,0.6975617260210752
for no one,the beatles,Rock,0.3513310926227125,0.4562980613018521,0.6453349742327512
yellow submarine,the beatles,Rock,0.5495354809879948,0.5873497238167443,0.6610773530241263
sunny afternoon,the kinks,Rock,0.4654487707724205,0.5776020794974548,0.6985360100505089
eleanor rigby,the beatles,Rock,0.2802578018452628,0.5624390772230045,0.6811270927877342
and your bird can sing,the beatles,Rock,0.6506397396995782,0.5342792158561682,0.7363792528779837
"here, there and everywhere",the beatles,Rock,0.2472237371177157,0.2472652442326438,0.6033382047534804
tomorrow never knows,the beatles,Rock,0.8298245150399092,0.3447416874255388,0.7576853062584928
dead end street,the kinks,Rock,0.6756655463113562,0.5884327954077765,0.6942542881316821
(we ain't got) nothin' yet,the blues magoos,Rock,0.8768730314700517,0.3848153362937291,0.7062277260723533
boris the spider,the who,Rock,0.5795664489221284,0.5299469294920395,0.7489936671538087
good morning good morning,the beatles,Rock,0.7977914825768332,0.4801256363045597,0.7441991641668588
sgt. pepper's lonely hearts club band,the beatles,Rock,0.7006913529231342,0.5667713635871331,0.7099710278696509
david watts,the kinks,Rock,0.8488441280648604,0.6003465829091303,0.7153039509781298
electricity,captain beefheart & his magic band,Rock,0.8138079988083711,0.5115347124444927,0.7165602645950311
the golden road,grateful dead,Rock,0.5705571585418883,0.4931224953969457,0.6608209624900648
cold rain and snow,grateful dead,Rock,0.7707636114361128,0.3848153362937291,0.6683844832448785
viola lee blues,grateful dead,Rock,0.4974818032354964,0.3718184772013431,0.6380278440119991
horse latitudes,the doors,Rock,0.9549535480987994,0.1584533737680061,0.636463861754224
crying in the chapel,elvis presley,Rock,0.1931679948362751,0.2093577385465179,0.497936056200805
sgt. pepper's lonely hearts club band (reprise),the beatles,Rock,0.951950451305386,0.5570237192678438,0.7852472886701023
the scarecrow,pink floyd,Rock,0.3393187054490589,0.5386115022202967,0.5660077429941286
autumn almanac,the kinks,Rock,0.5605468358971771,0.6555832340517709,0.7266876906904596
the hedgehog's song,the incredible string band,Rock,0.4444270932185268,0.6642478067800283,0.6117990923775094
keep your mind open,kaleidoscope,Rock,0.4854694160618428,0.4573811328928843,0.5795195241391686
trip to your heart,sly & the family stone,Rock,0.7147058046257301,0.2418498862774829,0.6611286311309386
lovely rita,the beatles,Rock,0.7117027078323166,0.4443842738004983,0.7379688741891649
sing this all together,the rolling stones,Rock,0.8027966438991888,0.5613560056319723,0.6673845601620387
smell of incense,the west coast pop art experimental band,Rock,0.7247161272704413,0.5516083613126829,0.5853395892623643
fixing a hole,the beatles,Rock,0.5465323841945815,0.5884327954077765,0.7302258800605081
getting better,the beatles,Rock,0.4564394803921803,0.7173183147406045,0.6427710688921364
i'll be your mirror,the velvet underground,Rock,0.2952732858123296,0.5927650817719051,0.5313437427890162
i won't hurt you,the west coast pop art experimental band,Rock,0.0972691038999416,0.4324704862991444,0.2441607055867496
magical mystery tour,the beatles,Rock,0.6136015459141466,0.2548467453698689,0.6817937081762941
end of the night,the doors,Rock,0.2181938014480532,0.3772338351565038,0.5925954413763044
blue jay way,the beatles,Rock,0.4073888994330953,0.2515975305967725,0.617439684126862
let's spend the night together,the rolling stones,Rock,0.7957894180478909,0.5461930033575221,0.7153808681383482
venus in furs,the velvet underground,Rock,0.6186067072365022,0.1768655908155529,0.659821039407225
all you need is love,the beatles,Rock,0.4804642547394872,0.3664031192461822,0.7150475604440684
i am the walrus,the beatles,Rock,0.5565427068392926,0.3674861908372144,0.6441812168294746
love me two times,the doors,Rock,0.698689288394192,0.6739954510993178,0.754762454170192
take up thy stethoscope and walk,pink floyd,Rock,0.7757687727584685,0.2916711794649627,0.6396174653231802
the black angel's death song,the velvet underground,Rock,0.4754590934171316,0.3230802556048955,0.6606158500628156
"have you seen your mother, baby, standing in the shadow?",the rolling stones,Rock,0.8348296763622648,0.3371601862883137,0.773453324103274
unhappy girl,the doors,Rock,0.550536513252466,0.4606303476659807,0.7321744481193754
death of a clown,the kinks,Rock,0.657646965550876,0.4898732806238492,0.7231751403738174
european son,the velvet underground,Rock,0.8408358699490914,0.2700097476443193,0.6304386842037791
i can't see your face in my mind,the doors,Rock,0.3152939311017521,0.5407776454023612,0.6011588852139578
i looked at you,the doors,Rock,0.7076985787744322,0.3620708328820535,0.7093813296413096
i loved another woman,fleetwood mac,Rock,0.3543341894161258,0.7487273908805373,0.5292157013563059
animal farm,the kinks,Rock,0.6786686431047695,0.5191162135817179,0.7187395841345536
call it pretending,creedence clearwater revival,Rock,0.722714062741499,0.689158453373768,0.7792990282798758
lady godiva's operation,the velvet underground,Rock,0.5305158679630435,0.4822917794866241,0.579391328872138
eighteen is over the hill,the west coast pop art experimental band,Rock,0.3543341894161258,0.3144156828766382,0.5744173525113452
(ballad of) the hip death goddess,ultimate spinach,Rock,0.7187099336836145,0.513700855626557,0.6988180396379765
"pussywillows, cat-tails",gordon lightfoot,Rock,0.1771514786047371,0.1790317339976172,0.5138579083660231
peregrine,donovan,Rock,0.3663465765897793,0.2342683851402578,0.430146398994949
if you feel,jefferson airplane,Rock,0.7287202563283257,0.3577385465179248,0.6282593646642566
phenomenal cat,the kinks,Rock,0.2482247693821868,0.5147839272175891,0.6143629977181242
ninety-nine and a half (won't do),creedence clearwater revival,Rock,0.7147058046257301,0.4368027726632731,0.6963566905109863
honey pie,the beatles,Rock,0.2972753503412718,0.5147839272175891,0.5180370740712252
i've gotta get a message to you,bee gees,Rock,0.600588126476022,0.4248889851619192,0.7520703535625464
the continuing story of bungalow bill,the beatles,Rock,0.4594425771855936,0.6057619408642911,0.6472066251314
mother nature's son,the beatles,Rock,0.1781525108692083,0.591682010180873,0.4755531625772375
the unknown soldier,the doors,Rock,0.3673476088542505,0.4324704862991444,0.5591108376278747
walking on the water,creedence clearwater revival,Rock,0.7357274821796236,0.3739846203834074,0.6939209804374021
"long, long, long",the beatles,Rock,0.1291019299101233,0.3111664681035416,0.5069866420531753
words,bee gees,Rock,0.2982763826057429,0.3230802556048955,0.6458221162474681
"ob-la-di, ob-la-da",the beatles,Rock,0.7287202563283257,0.8191270442976281,0.7006127733764069
julia,the beatles,Rock,0.0953671425974464,0.4877071374417849,0.5018844704253518
love that burns,fleetwood mac,Rock,0.2231989627704088,0.4985378533521066,0.5885188318847268
wintertime love,the doors,Rock,0.3583383184740103,0.3685692624282465,0.5152680563033611
remember a day,pink floyd,Rock,0.6516407719640491,0.2949203942380591,0.6133630746352843
play that funky music,wild cherry,Rock,0.7907842567255353,0.8407884761182715,0.7115862882342383
don't rain on my parade,barbra streisand,Rock,0.454437415863238,0.52019928517275,0.6822039330307924
world,bee gees,Rock,0.5285138034341013,0.2321022419581935,0.661359382611594
do you remember walter?,the kinks,Rock,0.7006913529231342,0.6317556590490632,0.6960233828167064
massachusetts,bee gees,Rock,0.5815685134510706,0.4617134192570129,0.7088429095197805
motherless child,sweetwater,Rock,0.4023837381107397,0.358821618108957,0.5955952106248237
a saucerful of secrets,pink floyd,Rock,0.7787718695518818,0.0815552908047221,0.5883137194574777
the village green preservation society,the kinks,Rock,0.9489473545119728,0.5364453590382325,0.7304309924877573
set the controls for the heart of the sun,pink floyd,Rock,0.3273063182754055,0.2559298169609011,0.5445734943465886
summer's almost gone,the doors,Rock,0.2181938014480532,0.4595472760749486,0.4709381329641308
white light/white heat,the velvet underground,Rock,0.6105984491207332,0.4606303476659807,0.6378996487449682
go to the mirror!,the who,Rock,0.6966872238652497,0.5927650817719051,0.7149450042304437
love buzz,shocking blue,Rock,0.5485344487235236,0.6804938806455106,0.6684101222982847
the acid queen,the who,Rock,0.698689288394192,0.5104516408534604,0.6815373176422326
don't cry daddy,elvis presley,Rock,0.1961710916296885,0.4097259828874689,0.4687331743712021
i'm free,the who,Rock,0.7547470952045748,0.604678869273259,0.7273543060790195
introduction,chicago,Rock,0.8268214182464957,0.4064767681143725,0.7232007794272235
stand!,sly & the family stone,Rock,0.788782192196593,0.5927650817719051,0.6648462938748301
1921,the who,Rock,0.4944787064420829,0.6371710170042241,0.686793323590493
bring it on home,led zeppelin,Rock,0.461444641714536,0.3068341817394129,0.6049278260646617
janine,david bowie,Rock,0.6646541914021739,0.513700855626557,0.6214650155116273
sally simpson,the who,Rock,0.6916820625428941,0.6772446658724143,0.7051508858292951
several species of small furry animals gathered together in a cave and grooving with a pict,pink floyd,Rock,0.6626521268732316,0.4021444817502437,0.4480680973258467
everyday people,sly & the family stone,Rock,0.8608565152385138,0.5115347124444927,0.6316949978206804
tommy can you hear me?,the who,Rock,0.4003816735817975,0.6371710170042241,0.6392072404686818
smash the mirror,the who,Rock,0.689679998013952,0.6230910863208059,0.7060482526985103
mean mr mustard,the beatles,Rock,0.5965839974181375,0.6653308783710603,0.6807168679332358
good golly miss molly,creedence clearwater revival,Rock,0.543529287401168,0.527780786309975,0.538061174781427
beginnings,chicago,Rock,0.9329308382804348,0.4963717101700423,0.7491731405276516
sinister purpose,creedence clearwater revival,Rock,0.4914756096486696,0.6577493772338353,0.6570007435325487
keep on chooglin',creedence clearwater revival,Rock,0.2732505759939649,0.4703779919852703,0.4319154936799733
spirit in the sky,norman greenbaum,Rock,0.6176056749720311,0.5927650817719051,0.7324051996000307
pinball wizard,the who,Rock,0.6476366429061648,0.5212823567637821,0.6490526369766427
suspicious minds,elvis presley,Rock,0.3823630928213172,0.4606303476659807,0.6350280747634796
you never give me your money,the beatles,Rock,0.4163981898133355,0.2960034658290914,0.6308745481116838
carry that weight,the beatles,Rock,0.4584415449211225,0.5212823567637821,0.6840755839294412
down by the river,neil young,Rock,0.4664498030368916,0.4368027726632731,0.7065866728200394
wrote a song for everyone,creedence clearwater revival,Rock,0.3813620605568461,0.6588324488248675,0.6642565956464886
the night time is the right time,creedence clearwater revival,Rock,0.7187099336836145,0.598180439727066,0.7117144835012691
feelin' blue,creedence clearwater revival,Rock,0.4894735451197273,0.7790533954294379,0.6784349921800886
only a northern song,the beatles,Rock,0.7317233531217391,0.1227120112639445,0.7003563828423454
tell all the people,the doors,Rock,0.3283073505398766,0.3090003249214774,0.5322411096582313
i'm a man,chicago,Rock,0.9479463222475016,0.5288638579010073,0.7351742173678948
oh! sweet nuthin',the velvet underground,Rock,0.4674508353013627,0.36532004765515,0.6126195420865062
till the morning comes,neil young,Rock,0.2402165112664178,0.7801364670204701,0.5124990385354973
take me to the pilot,elton john,Rock,0.568555094012946,0.3739846203834074,0.7198164243776118
don't forget to remember,bee gees,Rock,0.4424250286895846,0.3371601862883137,0.639232879522088
brokedown palace,grateful dead,Rock,0.3773579314989616,0.43030434311708,0.5640335358818551
i have learned to do without you,mavis staples,Rock,0.4944787064420829,0.4595472760749486,0.7308412173422556
the width of a circle,david bowie,Rock,0.4304126415159311,0.3479909021986353,0.5631105299592338
who loves the sun,the velvet underground,Rock,0.568555094012946,0.4108090544785011,0.6877419685665205
sweet jane,the velvet underground,Rock,0.6376263202614536,0.6035957976822268,0.7252775427531215
colour my world,chicago,Rock,0.3863672218792017,0.6003465829091303,0.6231315539830269
fat old sun,pink floyd,Rock,0.2041793497454574,0.3317448283331528,0.5096787426608209
tangerine,led zeppelin,Rock,0.3753558669700194,0.2851727499187697,0.5701356305925185
lonely days,bee gees,Rock,0.2432196080598312,0.3057511101483808,0.5500346127220982
make me smile,chicago,Rock,0.7737667082295262,0.6035957976822268,0.7258928800348691
art of dying,george harrison,Rock,0.942941160925146,0.5180331419906856,0.7318155013716893
isn't it a pity,george harrison,Rock,0.4103919962265087,0.3902306942488899,0.6464887316360279
travelin' band,creedence clearwater revival,Rock,0.7747677404939973,0.6707462363262212,0.7586595902879265
wild world,yusuf / cat stevens,Rock,0.5004849000289098,0.4617134192570129,0.6762813116939722
born to move,creedence clearwater revival,Rock,0.3693496733831927,0.4725441351673346,0.5444709381329641
i'll never fall in love again,carpenters,Rock,0.3092877375149253,0.4779594931224954,0.5021665000128195
jane s. piddy,rodríguez,Rock,0.6866769012205385,0.3685692624282465,0.7755300874291721
the lovely linda,paul mccartney,Rock,0.2722495437294938,0.5407776454023612,0.5216778196548982
sailor's lament,creedence clearwater revival,Rock,0.4714549643592472,0.8223762590707246,0.5348562931056584
i'm sticking with you,the velvet underground,Rock,0.4434260609540557,0.339326329470378,0.6396943824833986
lonesome cowboy bill,the velvet underground,Rock,0.7827759986097663,0.3967291237950829,0.7080737379175961
"oh, lonesome me",neil young,Rock,0.3533331571516547,0.3826491931116647,0.6555649565418045
